rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
null,sound/2star.wav,,audio-keyboard-response,7,102902,0.0-6.0-1.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,2,
5199,,2,html-button-response,8,108110,0.0-6.0-0.1,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,9,109614,0.0-6.0-1.1,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,5,
3133,,3,html-button-response,10,112754,0.0-6.0-0.2,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,11,114262,0.0-6.0-1.2,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,6,
2277,,0,html-button-response,12,116552,0.0-6.0-0.3,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,13,118056,0.0-6.0-1.3,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,12,
5619,,2,html-button-response,14,123696,0.0-6.0-0.4,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,15,125201,0.0-6.0-1.4,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,15,
2272,,0,html-button-response,16,127482,0.0-6.0-0.5,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,17,128987,0.0-6.0-1.5,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,21,
4656,,3,html-button-response,18,133651,0.0-6.0-0.6,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,19,135155,0.0-6.0-1.6,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,22,
1744,,1,html-button-response,20,136904,0.0-6.0-0.7,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,21,138412,0.0-6.0-1.7,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,24,
1824,,0,html-button-response,22,140243,0.0-6.0-0.8,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,23,141755,0.0-6.0-1.8,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,30,
1813,,2,html-button-response,24,143580,0.0-6.0-0.9,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,25,145084,0.0-6.0-1.9,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,33,
1563,,3,html-button-response,26,146656,0.0-6.0-0.10,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,27,148168,0.0-6.0-1.10,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,34,
2716,,1,html-button-response,28,150899,0.0-6.0-0.11,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,29,152403,0.0-6.0-1.11,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,36,
1436,,0,html-button-response,30,153849,0.0-6.0-0.12,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,31,155354,0.0-6.0-1.12,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,42,
3309,,2,html-button-response,32,158670,0.0-6.0-0.13,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,33,160176,0.0-6.0-1.13,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,45,
1409,,3,html-button-response,34,161593,0.0-6.0-0.14,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,35,163099,0.0-6.0-1.14,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,46,
1952,,0,html-button-response,36,165061,0.0-6.0-0.15,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,37,166568,0.0-6.0-1.15,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,52,
1933,,1,html-button-response,38,168509,0.0-6.0-0.16,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,39,170014,0.0-6.0-1.16,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,54,
1437,,2,html-button-response,40,171459,0.0-6.0-0.17,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,41,172962,0.0-6.0-1.17,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,57,
1467,,3,html-button-response,42,174441,0.0-6.0-0.18,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,43,175947,0.0-6.0-1.18,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,58,
1350,,0,html-button-response,44,177305,0.0-6.0-0.19,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,45,178813,0.0-6.0-1.19,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,64,
3582,,1,html-button-response,46,182406,0.0-6.0-0.20,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,47,183910,0.0-6.0-1.20,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,66,
1407,,2,html-button-response,48,185329,0.0-6.0-0.21,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,49,186834,0.0-6.0-1.21,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,69,
2047,,0,html-button-response,50,188888,0.0-6.0-0.22,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,51,190393,0.0-6.0-1.22,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,75,
2584,,3,html-button-response,52,192988,0.0-6.0-0.23,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,53,194492,0.0-6.0-1.23,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,76,
2940,,1,html-button-response,54,197441,0.0-6.0-0.24,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,55,198947,0.0-6.0-1.24,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,78,
1998,,2,html-button-response,56,200954,0.0-6.0-0.25,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,57,202458,0.0-6.0-1.25,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,81,
10973,,1,html-button-response,58,213437,0.0-6.0-0.26,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,59,214943,0.0-6.0-1.26,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,83,
1595,,3,html-button-response,60,216548,0.0-6.0-0.27,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,61,218054,0.0-6.0-1.27,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,84,
1247,,2,html-button-response,62,219306,0.0-6.0-0.28,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,63,220812,0.0-6.0-1.28,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,87,
1825,,0,html-button-response,64,222646,0.0-6.0-0.29,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,65,224150,0.0-6.0-1.29,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,93,
1617,,1,html-button-response,66,225791,0.0-6.0-0.30,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,67,227295,0.0-6.0-1.30,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,95,
1575,,3,html-button-response,68,228880,0.0-6.0-0.31,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,69,230386,0.0-6.0-1.31,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,96,
1288,,0,html-button-response,70,231683,0.0-6.0-0.32,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,71,233188,0.0-6.0-1.32,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,102,
1722,,1,html-button-response,72,234920,0.0-6.0-0.33,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,73,236424,0.0-6.0-1.33,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,104,
1432,,2,html-button-response,74,237866,0.0-6.0-0.34,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,75,239373,0.0-6.0-1.34,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,107,
3312,,1,html-button-response,76,242693,0.0-6.0-0.35,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,77,244196,0.0-6.0-1.35,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,109,
1006,,0,html-button-response,78,245207,0.0-6.0-0.36,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,79,246712,0.0-6.0-1.36,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,115,
3013,,1,html-button-response,80,249733,0.0-6.0-0.37,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,81,251238,0.0-6.0-1.37,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,117,
1227,,2,html-button-response,82,252474,0.0-6.0-0.38,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,83,253977,0.0-6.0-1.38,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,120,
1438,,0,html-button-response,84,255420,0.0-6.0-0.39,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,85,256924,0.0-6.0-1.39,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,126,
1944,,3,html-button-response,86,258878,0.0-7.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,87,260384,0.0-7.0-1.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,127,
2412,,1,html-button-response,88,262802,0.0-7.0-0.1,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,89,264310,0.0-7.0-1.1,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,129,
1550,,2,html-button-response,90,265869,0.0-7.0-0.2,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,91,267372,0.0-7.0-1.2,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,132,
1167,,0,html-button-response,92,268545,0.0-7.0-0.3,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,93,270047,0.0-7.0-1.3,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,138,
1754,,1,html-button-response,94,271810,0.0-7.0-0.4,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,95,273316,0.0-7.0-1.4,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,140,
983,,2,html-button-response,96,274306,0.0-7.0-0.5,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,97,275811,0.0-7.0-1.5,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,143,
1217,,3,html-button-response,98,277041,0.0-7.0-0.6,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,99,278545,0.0-7.0-1.6,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,144,
4150,,0,html-button-response,100,282702,0.0-7.0-0.7,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,101,284208,0.0-7.0-1.7,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,150,
2900,,2,html-button-response,102,287117,0.0-7.0-0.8,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,103,288621,0.0-7.0-1.8,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,153,
1505,,1,html-button-response,104,290136,0.0-7.0-0.9,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,105,291639,0.0-7.0-1.9,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,155,
1127,,3,html-button-response,106,292775,0.0-7.0-0.10,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,107,294279,0.0-7.0-1.10,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,156,
1539,,1,html-button-response,108,295828,0.0-7.0-0.11,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,109,297332,0.0-7.0-1.11,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,158,
1570,,0,html-button-response,110,298911,0.0-7.0-0.12,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,111,300416,0.0-7.0-1.12,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,164,
7125,,1,html-button-response,112,307547,0.0-7.0-0.13,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,113,309054,0.0-7.0-1.13,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,166,
1674,,3,html-button-response,114,310738,0.0-7.0-0.14,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,115,312241,0.0-7.0-1.14,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,167,
1315,,2,html-button-response,116,313562,0.0-7.0-0.15,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,117,315067,0.0-7.0-1.15,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,170,
962,,0,html-button-response,118,316037,0.0-7.0-0.16,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,119,317552,0.0-7.0-1.16,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,176,
1513,,1,html-button-response,120,319075,0.0-7.0-0.17,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,121,320580,0.0-7.0-1.17,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,178,
1339,,3,html-button-response,122,321927,0.0-7.0-0.18,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,123,323430,0.0-7.0-1.18,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,179,
1708,,0,html-button-response,124,325146,0.0-7.0-0.19,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,125,326653,0.0-7.0-1.19,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,185,
1689,,1,html-button-response,126,328348,0.0-7.0-0.20,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,127,329853,0.0-7.0-1.20,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,187,
2770,,2,html-button-response,128,332632,0.0-7.0-0.21,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,129,334136,0.0-7.0-1.21,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,190,
2473,,0,html-button-response,130,336620,0.0-7.0-0.22,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,131,338123,0.0-7.0-1.22,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,196,
2043,,1,html-button-response,132,340175,0.0-7.0-0.23,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,133,341679,0.0-7.0-1.23,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,198,
1078,,3,html-button-response,134,342762,0.0-7.0-0.24,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,135,344265,0.0-7.0-1.24,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,199,
902,,2,html-button-response,136,345185,0.0-7.0-0.25,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,137,346690,0.0-7.0-1.25,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,202,
1073,,0,html-button-response,138,347767,0.0-7.0-0.26,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,139,349271,0.0-7.0-1.26,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,208,
3108,,1,html-button-response,140,352389,0.0-7.0-0.27,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,141,353894,0.0-7.0-1.27,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,210,
1157,,3,html-button-response,142,355061,0.0-7.0-0.28,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,143,356566,0.0-7.0-1.28,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,211,
948,,2,html-button-response,144,357521,0.0-7.0-0.29,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,145,359025,0.0-7.0-1.29,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,214,
1179,,0,html-button-response,146,360214,0.0-7.0-0.30,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,147,361717,0.0-7.0-1.30,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,220,
2194,,1,html-button-response,148,363918,0.0-7.0-0.31,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,149,365421,0.0-7.0-1.31,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,222,
1470,,3,html-button-response,150,366902,0.0-7.0-0.32,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,151,368407,0.0-7.0-1.32,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,223,
1181,,2,html-button-response,152,369598,0.0-7.0-0.33,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,153,371104,0.0-7.0-1.33,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,226,
1360,,1,html-button-response,154,372474,0.0-7.0-0.34,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/2star.wav,,audio-keyboard-response,155,373979,0.0-7.0-1.34,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,2,228,
1352,,0,html-button-response,156,375340,0.0-7.0-0.35,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,157,376845,0.0-7.0-1.35,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,234,
3585,,2,html-button-response,158,380440,0.0-7.0-0.36,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/3star.wav,,audio-keyboard-response,159,381944,0.0-7.0-1.36,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,3,237,
1952,,3,html-button-response,160,383907,0.0-7.0-0.37,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,161,385412,0.0-7.0-1.37,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,238,
4331,,0,html-button-response,162,389754,0.0-7.0-0.38,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/6star.wav,,audio-keyboard-response,163,391261,0.0-7.0-1.38,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,6,244,
5099,,3,html-button-response,164,396367,0.0-7.0-0.39,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
null,sound/1star.wav,,audio-keyboard-response,165,397872,0.0-7.0-1.39,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,null,1,245,
9924,sound/celebration.wav,0,audio-button-response,166,407809,0.0-8.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
6910,"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",3,html-button-response,167,414725,0.0-9.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,correct
5074,"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",1,html-button-response,168,420607,0.0-10.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,correct
6678,"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",2,html-button-response,169,428095,0.0-11.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,correct
4225,"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",0,html-button-response,170,433328,0.0-12.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,correct
5530,"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",4,html-button-response,171,439671,0.0-13.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,correct
7958,Which monster did you like the most?</p>,0,html-button-response,172,448440,0.0-14.0-0.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,,,,,
14583,,,survey-text,173,463830,0.0-15.0,static,"6,2,3,1",I020,,,,4/13/2019,,C969983,,"\{""Q0"":""Because it's red""\}",,,,
rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
2650,,0,html-button-response,0,2655,0.0-0.0,dynamic,"3,6,1,2",I001,,,,,,C843488,,,,,,
,,,animation,1,14671,0.0-1.0,dynamic,"3,6,1,2",I001,,,,,,C843488,"[\{""stimulus"":""img/screen1a.png"",""time"":3007\},\{""stimulus"":""img/screen1b.png"",""time"":6005\},\{""stimulus"":""img/screen1c.png"",""time"":9006\}]",[],,,,
2578,<img src='img/screen1d.png'></img>,0,html-button-response,2,17255,0.0-2.0,dynamic,"3,6,1,2",I001,,,,,,C843488,,,,,,
,,,animation,3,38059,0.0-3.0,dynamic,"3,6,1,2",I001,,,,,,C843488,"[\{""stimulus"":""img/screen2.jpg"",""time"":801\},\{""stimulus"":""img/screen2.jpg"",""time"":1604\},\{""stimulus"":""img/screen2.jpg"",""time"":2409\},\{""stimulus"":""img/screen2.jpg"",""time"":3206\},\{""stimulus"":""img/screen2.jpg"",""time"":4006\},\{""stimulus"":""img/screen3a.jpg"",""time"":4805\},\{""stimulus"":""img/screen3b.jpg"",""time"":5610\},\{""stimulus"":""img/screen3c.jpg"",""time"":6404\},\{""stimulus"":""img/screen3d.jpg"",""time"":7212\},\{""stimulus"":""img/screen4a.jpg"",""time"":8003\},\{""stimulus"":""img/screen4a.jpg"",""time"":8805\},\{""stimulus"":""img/screen4b.jpg"",""time"":9607\},\{""stimulus"":""img/screen4c.jpg"",""time"":10406\},\{""stimulus"":""img/screen4d.jpg"",""time"":11210\},\{""stimulus"":""img/screen4d.jpg"",""time"":12005\},\{""stimulus"":""img/screen5a.jpg"",""time"":12805\},\{""stimulus"":""img/screen5b1.jpg"",""time"":13609\},\{""stimulus"":""img/screen5b2.jpg"",""time"":14406\},\{""stimulus"":""img/screen5b3.jpg"",""time"":15213\},\{""stimulus"":""img/screen5b4.jpg"",""time"":16001\},\{""stimulus"":""img/screen5b5.jpg"",""time"":16806\},\{""stimulus"":""img/screen5b6.jpg"",""time"":17607\},\{""stimulus"":""img/screen5c.jpg"",""time"":18406\},\{""stimulus"":""img/screen5d.jpg"",""time"":19207\},\{""stimulus"":""img/screen5d.jpg"",""time"":20003\}]",[],,,,
3009,<img src='img/screen5e.jpg'></img>,0,html-button-response,4,41073,0.0-4.0,dynamic,"3,6,1,2",I001,,,,,,C843488,,,,,,
8297,<p align='center'></p>,0,html-button-response,5,49373,0.0-5.0,dynamic,"3,6,1,2",I001,,,,,,C843488,,,,,,
