"subjID","age","dob","gender","language","country","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","rt","time_elapsed"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","27",,"1,6,3,2","1",,,,,"1253","1894033"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","28","sound/6star.wav","1,6,3,2",,"6","54",,,"null","1895535"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","29",,"1,6,3,2","1",,,,,"325","1895861"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","30","sound/6star.wav","1,6,3,2",,"6","60",,,"null","1897362"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","31",,"1,6,3,2","1",,,,,"391","1897755"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","32","sound/6star.wav","1,6,3,2",,"6","66",,,"null","1899257"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","33",,"1,6,3,2","1",,,,,"205","1899462"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","34","sound/6star.wav","1,6,3,2",,"6","72",,,"null","1900964"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","35",,"1,6,3,2","1",,,,,"120","1901084"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","36","sound/6star.wav","1,6,3,2",,"6","78",,,"null","1902586"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","37",,"1,6,3,2","1",,,,,"1323","1903911"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","38","sound/6star.wav","1,6,3,2",,"6","84",,,"null","1905412"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","39",,"1,6,3,2","1",,,,,"393","1905807"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","40","sound/6star.wav","1,6,3,2",,"6","90",,,"null","1907309"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","41",,"1,6,3,2","1",,,,,"395","1907706"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","42","sound/6star.wav","1,6,3,2",,"6","96",,,"null","1909208"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","43",,"1,6,3,2","1",,,,,"423","1909632"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","44","sound/6star.wav","1,6,3,2",,"6","102",,,"null","1911135"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","45",,"1,6,3,2","1",,,,,"343","1911480"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","46","sound/6star.wav","1,6,3,2",,"6","108",,,"null","1912984"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","47",,"1,6,3,2","1",,,,,"399","1913383"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","48","sound/6star.wav","1,6,3,2",,"6","114",,,"null","1914886"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","49",,"1,6,3,2","1",,,,,"352","1915240"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","50","sound/6star.wav","1,6,3,2",,"6","120",,,"null","1916742"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","51",,"1,6,3,2","0",,,,,"448","1917192"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","52","sound/1star.wav","1,6,3,2",,"1","121",,,"null","1918694"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","53",,"1,6,3,2","3",,,,,"694","1919390"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","54","sound/2star.wav","1,6,3,2",,"2","123",,,"null","1920893"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","55",,"1,6,3,2","2",,,,,"477","1921371"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","56","sound/3star.wav","1,6,3,2",,"3","126",,,"null","1922873"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","57",,"1,6,3,2","1",,,,,"379","1923253"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","58","sound/6star.wav","1,6,3,2",,"6","132",,,"null","1924756"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","59",,"1,6,3,2","1",,,,,"381","1925138"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","60","sound/6star.wav","1,6,3,2",,"6","138",,,"null","1926641"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","61",,"1,6,3,2","1",,,,,"433","1927075"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","62","sound/6star.wav","1,6,3,2",,"6","144",,,"null","1928578"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","63",,"1,6,3,2","1",,,,,"316","1928896"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","64","sound/6star.wav","1,6,3,2",,"6","150",,,"null","1930398"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","65",,"1,6,3,2","1",,,,,"310","1930710"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","66","sound/6star.wav","1,6,3,2",,"6","156",,,"null","1932212"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","67",,"1,6,3,2","1",,,,,"506","1932720"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","68","sound/6star.wav","1,6,3,2",,"6","162",,,"null","1934223"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","69",,"1,6,3,2","1",,,,,"353","1934578"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","70","sound/6star.wav","1,6,3,2",,"6","168",,,"null","1936081"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","71",,"1,6,3,2","1",,,,,"2012","1938094"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","72","sound/6star.wav","1,6,3,2",,"6","174",,,"null","1939597"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","73",,"1,6,3,2","1",,,,,"868","1940466"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","74","sound/6star.wav","1,6,3,2",,"6","180",,,"null","1941970"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","75",,"1,6,3,2","1",,,,,"590","1942560"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","76","sound/6star.wav","1,6,3,2",,"6","186",,,"null","1944063"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","77",,"1,6,3,2","1",,,,,"233","1944298"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","78","sound/6star.wav","1,6,3,2",,"6","192",,,"null","1945800"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","79",,"1,6,3,2","1",,,,,"518","1946320"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","80","sound/6star.wav","1,6,3,2",,"6","198",,,"null","1947822"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","81",,"1,6,3,2","1",,,,,"343","1948166"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","82","sound/6star.wav","1,6,3,2",,"6","204",,,"null","1949669"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","83",,"1,6,3,2","1",,,,,"350","1950020"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","84","sound/6star.wav","1,6,3,2",,"6","210",,,"null","1951522"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","85",,"1,6,3,2","1",,,,,"868","1952392"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","86","sound/6star.wav","1,6,3,2",,"6","216",,,"null","1953895"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","87",,"1,6,3,2","1",,,,,"497","1954393"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","88","sound/6star.wav","1,6,3,2",,"6","222",,,"null","1955895"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","89",,"1,6,3,2","1",,,,,"313","1956209"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","90","sound/6star.wav","1,6,3,2",,"6","228",,,"null","1957711"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","91",,"1,6,3,2","1",,,,,"460","1958174"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","92","sound/6star.wav","1,6,3,2",,"6","234",,,"null","1959675"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","93",,"1,6,3,2","1",,,,,"379","1960056"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","94","sound/6star.wav","1,6,3,2",,"6","240",,,"null","1961557"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","95",,"1,6,3,2","1",,,,,"2523","1964081"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","96","sound/6star.wav","1,6,3,2",,"6","246",,,"null","1965584"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","97",,"1,6,3,2","1",,,,,"3342","1968927"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","98","sound/6star.wav","1,6,3,2",,"6","252",,,"null","1970430"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","99",,"1,6,3,2","1",,,,,"534","1970966"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","100","sound/6star.wav","1,6,3,2",,"6","258",,,"null","1972468"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","101",,"1,6,3,2","1",,,,,"548","1973018"
"C252338","38","1/5/81","male","english","United States of America","dynamic","audio-keyboard-response","102","sound/6star.wav","1,6,3,2",,"6","264",,,"null","1974519"
"C252338","38","1/5/81","male","english","United States of America","dynamic","html-button-response","103",,"1,6,3,2","1",,,,,"599","1975120"
